================================================================================
AxisForge — Fatigue Stress Analysis — Shaft
================================================================================
Project  : demo_reducer_2stages
Element  : shaft_3
Script   : shaft_3.py
Date     : 2026-05-29 14:48:37
Solver   : StressSolver v1.0
Standard : Shigley 10th ed. §7-4
================================================================================

  Material      : 42CrMo4
  Surface finish: machined
  Reliability   : 99 %
  Sut           : 1000.0 MPa
  Sy            : 800.0 MPa

--------------------------------------------------------------------------------
    x [mm]    d [mm]      Kf     Kfs   σ_a [MPa]   σ_m [MPa]    nf_GM   nf_ASME       ny   Safe
    159.36     50.00   1.000   1.000      13.287      21.171   13.070    16.302   23.217      ✓
    159.76     50.00   1.000   1.000      13.263      21.171   13.088    16.327   23.233      ✓
    306.71     40.00   1.000   1.000       8.621      41.350   13.088    16.012   16.010      ✓
    160.16     50.00   1.000   1.000      13.239      21.171   13.105    16.351   23.249      ✓
    307.11     40.00   1.000   1.000       8.573      41.350   13.121    16.039   16.025      ✓
    160.56     50.00   1.000   1.000      13.215      21.171   13.122    16.375   23.265      ✓
    160.96     50.00   1.000   1.000      13.191      21.171   13.139    16.399   23.282      ✓
    307.51     40.00   1.000   1.000       8.526      41.350   13.154    16.067   16.040      ✓
    161.36     50.00   1.000   1.000      13.166      21.171   13.157    16.424   23.298      ✓
     34.43     40.00   1.000   1.000      18.675       0.000   13.168    13.168   42.838      ✓
    161.76     50.00   1.000   1.000      13.142      21.171   13.174    16.448   23.315      ✓
    307.91     40.00   1.000   1.000       8.479      41.350   13.187    16.094   16.055      ✓
    162.16     50.00   1.000   1.000      13.118      21.171   13.192    16.473   23.331      ✓
    162.56     50.00   1.000   1.000      13.094      21.171   13.209    16.497   23.347      ✓
    308.31     40.00   1.000   1.000       8.432      41.350   13.221    16.122   16.070      ✓
    162.96     50.00   1.000   1.000      13.070      21.171   13.227    16.522   23.364      ✓
    163.36     50.00   1.000   1.000      13.046      21.171   13.244    16.546   23.380      ✓
    308.71     40.00   1.000   1.000       8.385      41.350   13.254    16.149   16.085      ✓
    163.76     50.00   1.000   1.000      13.022      21.171   13.262    16.571   23.397      ✓
    164.16     50.00   1.000   1.000      12.998      21.171   13.279    16.596   23.413      ✓
    309.11     40.00   1.000   1.000       8.338      41.350   13.288    16.177   16.101      ✓
    164.56     50.00   1.000   1.000      12.974      21.171   13.297    16.621   23.430      ✓
    164.96     50.00   1.000   1.000      12.949      21.171   13.315    16.646   23.446      ✓
    309.51     40.00   1.000   1.000       8.291      41.350   13.322    16.204   16.116      ✓
    165.37     50.00   1.000   1.000      12.925      21.171   13.333    16.671   23.463      ✓
    165.77     50.00   1.000   1.000      12.901      21.171   13.351    16.696   23.480      ✓
    309.91     40.00   1.000   1.000       8.244      41.350   13.356    16.232   16.131      ✓
    166.17     50.00   1.000   1.000      12.877      21.171   13.369    16.721   23.496      ✓
    166.57     50.00   1.000   1.000      12.853      21.171   13.387    16.746   23.513      ✓
    310.31     40.00   1.000   1.000       8.197      41.350   13.390    16.259   16.146      ✓
    166.97     50.00   1.000   1.000      12.829      21.171   13.405    16.772   23.529      ✓
    167.37     50.00   1.000   1.000      12.805      21.171   13.423    16.797   23.546      ✓
    310.71     40.00   1.000   1.000       8.150      41.350   13.424    16.287   16.162      ✓
    167.77     50.00   1.000   1.000      12.781      21.171   13.441    16.822   23.563      ✓
    168.17     50.00   1.000   1.000      12.757      21.171   13.459    16.848   23.580      ✓
    311.11     40.00   1.000   1.000       8.103      41.350   13.459    16.314   16.177      ✓
    168.57     50.00   1.000   1.000      12.732      21.171   13.477    16.873   23.596      ✓
    311.51     40.00   1.000   1.000       8.055      41.350   13.494    16.342   16.193      ✓
    168.97     50.00   1.000   1.000      12.708      21.171   13.495    16.899   23.613      ✓
    169.37     50.00   1.000   1.000      12.684      21.171   13.514    16.925   23.630      ✓
    311.91     40.00   1.000   1.000       8.008      41.350   13.529    16.369   16.208      ✓
    169.77     50.00   1.000   1.000      12.660      21.171   13.532    16.950   23.647      ✓
     34.03     40.00   1.000   1.000      18.157       0.000   13.543    13.543   44.060      ✓
    170.17     50.00   1.000   1.000      12.636      21.171   13.551    16.976   23.664      ✓
    312.31     40.00   1.000   1.000       7.961      41.350   13.564    16.396   16.224      ✓
    170.57     50.00   1.000   1.000      12.612      21.171   13.569    17.002   23.681      ✓
    170.97     50.00   1.000   1.000      12.588      21.171   13.588    17.028   23.698      ✓
    312.71     40.00   1.000   1.000       7.914      41.350   13.599    16.424   16.239      ✓
    171.37     50.00   1.000   1.000      12.564      21.171   13.606    17.054   23.714      ✓
    171.77     50.00   1.000   1.000      12.540      21.171   13.625    17.080   23.731      ✓
    313.11     40.00   1.000   1.000       7.867      41.350   13.635    16.451   16.255      ✓
    172.17     50.00   1.000   1.000      12.515      21.171   13.643    17.106   23.748      ✓
    172.57     50.00   1.000   1.000      12.491      21.171   13.662    17.133   23.765      ✓
    313.51     40.00   1.000   1.000       7.820      41.350   13.671    16.478   16.270      ✓
    172.97     50.00   1.000   1.000      12.467      21.171   13.681    17.159   23.782      ✓
    173.37     50.00   1.000   1.000      12.443      21.171   13.700    17.185   23.800      ✓
    313.91     40.00   1.000   1.000       7.773      41.350   13.706    16.505   16.286      ✓
    173.77     50.00   1.000   1.000      12.419      21.171   13.719    17.212   23.817      ✓
    174.17     50.00   1.000   1.000      12.395      21.171   13.737    17.238   23.834      ✓
    314.31     40.00   1.000   1.000       7.726      41.350   13.742    16.533   16.301      ✓
    174.57     50.00   1.000   1.000      12.371      21.171   13.756    17.265   23.851      ✓
    174.97     50.00   1.000   1.000      12.347      21.171   13.775    17.292   23.868      ✓
    314.71     40.00   1.000   1.000       7.679      41.350   13.779    16.560   16.317      ✓
    175.38     50.00   1.000   1.000      12.323      21.171   13.795    17.318   23.885      ✓
    175.78     50.00   1.000   1.000      12.298      21.171   13.814    17.345   23.902      ✓
    315.12     40.00   1.000   1.000       7.632      41.350   13.815    16.587   16.333      ✓
    176.18     50.00   1.000   1.000      12.274      21.171   13.833    17.372   23.920      ✓
    315.52     40.00   1.000   1.000       7.585      41.350   13.852    16.614   16.348      ✓
    176.58     50.00   1.000   1.000      12.250      21.171   13.852    17.399   23.937      ✓
    176.98     50.00   1.000   1.000      12.226      21.171   13.871    17.426   23.954      ✓
    315.92     40.00   1.000   1.000       7.537      41.350   13.889    16.641   16.364      ✓
    177.38     50.00   1.000   1.000      12.202      21.171   13.891    17.453   23.971      ✓
    177.78     50.00   1.000   1.000      12.178      21.171   13.910    17.480   23.989      ✓
    316.32     40.00   1.000   1.000       7.490      41.350   13.926    16.668   16.380      ✓
    178.18     50.00   1.000   1.000      12.154      21.171   13.930    17.507   24.006      ✓
     33.63     40.00   1.000   1.000      17.639       0.000   13.941    13.941   45.354      ✓
    178.58     50.00   1.000   1.000      12.130      21.171   13.949    17.535   24.024      ✓
    316.72     40.00   1.000   1.000       7.443      41.350   13.963    16.695   16.396      ✓
    178.98     50.00   1.000   1.000      12.106      21.171   13.969    17.562   24.041      ✓
    179.38     50.00   1.000   1.000      12.081      21.171   13.988    17.590   24.058      ✓
    317.12     40.00   1.000   1.000       7.396      41.350   14.000    16.722   16.412      ✓
    179.78     50.00   1.000   1.000      12.057      21.171   14.008    17.617   24.076      ✓
    180.18     50.00   1.000   1.000      12.033      21.171   14.028    17.645   24.093      ✓
    317.52     40.00   1.000   1.000       7.349      41.350   14.038    16.749   16.428      ✓
    180.58     50.00   1.000   1.000      12.009      21.171   14.048    17.672   24.111      ✓
    180.98     50.00   1.000   1.000      11.985      21.171   14.067    17.700   24.128      ✓
    317.92     40.00   1.000   1.000       7.302      41.350   14.076    16.776   16.443      ✓
    181.38     50.00   1.000   1.000      11.961      21.171   14.087    17.728   24.146      ✓
    181.78     50.00   1.000   1.000      11.937      21.171   14.107    17.756   24.164      ✓
    318.32     40.00   1.000   1.000       7.255      41.350   14.114    16.803   16.459      ✓
    182.18     50.00   1.000   1.000      11.913      21.171   14.127    17.784   24.181      ✓
    182.58     50.00   1.000   1.000      11.889      21.171   14.147    17.812   24.199      ✓
    318.72     40.00   1.000   1.000       7.208      41.350   14.152    16.829   16.475      ✓
    182.98     50.00   1.000   1.000      11.864      21.171   14.167    17.840   24.216      ✓
    183.38     50.00   1.000   1.000      11.840      21.171   14.188    17.868   24.234      ✓
    319.12     40.00   1.000   1.000       7.161      41.350   14.191    16.856   16.491      ✓
    183.78     50.00   1.000   1.000      11.816      21.171   14.208    17.897   24.252      ✓
    184.18     50.00   1.000   1.000      11.792      21.171   14.228    17.925   24.270      ✓
    319.52     40.00   1.000   1.000       7.114      41.350   14.229    16.883   16.507      ✓
    184.58     50.00   1.000   1.000      11.768      21.171   14.249    17.953   24.287      ✓
    319.92     40.00   1.000   1.000       7.066      41.350   14.268    16.910   16.523      ✓
    184.98     50.00   1.000   1.000      11.744      21.171   14.269    17.982   24.305      ✓
    185.39     50.00   1.000   1.000      11.720      21.171   14.289    18.011   24.323      ✓
    320.32     40.00   1.000   1.000       7.019      41.350   14.307    16.936   16.540      ✓
    185.79     50.00   1.000   1.000      11.696      21.171   14.310    18.039   24.341      ✓
    186.19     50.00   1.000   1.000      11.671      21.171   14.331    18.068   24.359      ✓
    320.72     40.00   1.000   1.000       6.972      41.350   14.347    16.963   16.556      ✓
    186.59     50.00   1.000   1.000      11.647      21.171   14.351    18.097   24.377      ✓
     33.23     40.00   1.000   1.000      17.121       0.000   14.363    14.363   46.726      ✓
    186.99     50.00   1.000   1.000      11.623      21.171   14.372    18.126   24.394      ✓
    321.12     40.00   1.000   1.000       6.925      41.350   14.386    16.989   16.572      ✓
    187.39     50.00   1.000   1.000      11.599      21.171   14.393    18.155   24.412      ✓
    187.79     50.00   1.000   1.000      11.575      21.171   14.414    18.184   24.430      ✓
    321.52     40.00   1.000   1.000       6.878      41.350   14.426    17.016   16.588      ✓
    188.19     50.00   1.000   1.000      11.551      21.171   14.434    18.213   24.448      ✓
    188.59     50.00   1.000   1.000      11.527      21.171   14.455    18.242   24.466      ✓
    321.92     40.00   1.000   1.000       6.831      41.350   14.466    17.042   16.604      ✓
    188.99     50.00   1.000   1.000      11.503      21.171   14.476    18.271   24.484      ✓
    189.39     50.00   1.000   1.000      11.479      21.171   14.497    18.301   24.503      ✓
    322.32     40.00   1.000   1.000       6.784      41.350   14.506    17.068   16.620      ✓
    189.79     50.00   1.000   1.000      11.454      21.171   14.519    18.330   24.521      ✓
    190.19     50.00   1.000   1.000      11.430      21.171   14.540    18.360   24.539      ✓
    322.72     40.00   1.000   1.000       6.737      41.350   14.546    17.094   16.637      ✓
    190.59     50.00   1.000   1.000      11.406      21.171   14.561    18.389   24.557      ✓
    190.99     50.00   1.000   1.000      11.382      21.171   14.582    18.419   24.575      ✓
    323.12     40.00   1.000   1.000       6.690      41.350   14.587    17.121   16.653      ✓
    191.39     50.00   1.000   1.000      11.358      21.171   14.604    18.449   24.593      ✓
    191.79     50.00   1.000   1.000      11.334      21.171   14.625    18.479   24.612      ✓
    323.52     40.00   1.000   1.000       6.643      41.350   14.628    17.147   16.669      ✓
    192.19     50.00   1.000   1.000      11.310      21.171   14.647    18.509   24.630      ✓
    192.59     50.00   1.000   1.000      11.286      21.171   14.668    18.539   24.648      ✓
    323.92     40.00   1.000   1.000       6.596      41.350   14.669    17.173   16.686      ✓
    192.99     50.00   1.000   1.000      11.262      21.171   14.690    18.569   24.667      ✓
    324.32     40.00   1.000   1.000       6.548      41.350   14.710    17.199   16.702      ✓
    193.39     50.00   1.000   1.000      11.237      21.171   14.712    18.599   24.685      ✓
    193.79     50.00   1.000   1.000      11.213      21.171   14.733    18.629   24.703      ✓
    324.72     40.00   1.000   1.000       6.501      41.350   14.752    17.225   16.719      ✓
    194.19     50.00   1.000   1.000      11.189      21.171   14.755    18.660   24.722      ✓
    194.59     50.00   1.000   1.000      11.165      21.171   14.777    18.690   24.740      ✓
    325.13     40.00   1.000   1.000       6.454      41.350   14.794    17.251   16.735      ✓
    194.99     50.00   1.000   1.000      11.141      21.171   14.799    18.721   24.759      ✓
     32.83     40.00   1.000   1.000      16.603       0.000   14.811    14.811   48.184      ✓
    195.40     50.00   1.000   1.000      11.117      21.171   14.821    18.751   24.777      ✓
    325.53     40.00   1.000   1.000       6.407      41.350   14.836    17.276   16.752      ✓
    195.80     50.00   1.000   1.000      11.093      21.171   14.843    18.782   24.796      ✓
    196.20     50.00   1.000   1.000      11.069      21.171   14.865    18.813   24.814      ✓
    325.93     40.00   1.000   1.000       6.360      41.350   14.878    17.302   16.768      ✓
    196.60     50.00   1.000   1.000      11.045      21.171   14.888    18.844   24.833      ✓
    197.00     50.00   1.000   1.000      11.020      21.171   14.910    18.875   24.851      ✓
    326.33     40.00   1.000   1.000       6.313      41.350   14.921    17.328   16.785      ✓
    197.40     50.00   1.000   1.000      10.996      21.171   14.932    18.906   24.870      ✓
    197.80     50.00   1.000   1.000      10.972      21.171   14.955    18.937   24.889      ✓
    326.73     40.00   1.000   1.000       6.266      41.350   14.963    17.353   16.801      ✓
    198.20     50.00   1.000   1.000      10.948      21.171   14.977    18.968   24.907      ✓
    198.60     50.00   1.000   1.000      10.924      21.171   15.000    18.999   24.926      ✓
    327.13     40.00   1.000   1.000       6.219      41.350   15.006    17.379   16.818      ✓
    199.00     50.00   1.000   1.000      10.900      21.171   15.022    19.031   24.945      ✓
    199.40     50.00   1.000   1.000      10.876      21.171   15.045    19.062   24.963      ✓
    327.53     40.00   1.000   1.000       6.172      41.350   15.050    17.404   16.835      ✓
    199.80     50.00   1.000   1.000      10.852      21.171   15.068    19.094   24.982      ✓
    200.20     50.00   1.000   1.000      10.828      21.171   15.091    19.125   25.001      ✓
    327.93     40.00   1.000   1.000       6.125      41.350   15.093    17.429   16.851      ✓
    200.60     50.00   1.000   1.000      10.803      21.171   15.114    19.157   25.020      ✓
    201.00     50.00   1.000   1.000      10.779      21.171   15.137    19.189   25.039      ✓
    328.33     40.00   1.000   1.000       6.077      41.350   15.137    17.454   16.868      ✓
    201.40     50.00   1.000   1.000      10.755      21.171   15.160    19.221   25.058      ✓
    328.73     40.00   1.000   1.000       6.030      41.350   15.181    17.480   16.885      ✓
    201.80     50.00   1.000   1.000      10.731      21.171   15.183    19.253   25.077      ✓
    202.20     50.00   1.000   1.000      10.707      21.171   15.206    19.285   25.096      ✓
    329.13     40.00   1.000   1.000       5.983      41.350   15.225    17.505   16.902      ✓
    202.60     50.00   1.000   1.000      10.683      21.171   15.229    19.317   25.115      ✓
    203.00     50.00   1.000   1.000      10.659      21.171   15.252    19.349   25.134      ✓
    329.53     40.00   1.000   1.000       5.936      41.350   15.270    17.530   16.918      ✓
    203.40     50.00   1.000   1.000      10.635      21.171   15.276    19.382   25.153      ✓
     32.43     40.00   1.000   1.000      16.085       0.000   15.288    15.288   49.736      ✓
    203.80     50.00   1.000   1.000      10.611      21.171   15.299    19.414   25.172      ✓
    329.93     40.00   1.000   1.000       5.889      41.350   15.314    17.554   16.935      ✓
    204.20     50.00   1.000   1.000      10.586      21.171   15.323    19.447   25.191      ✓
    204.60     50.00   1.000   1.000      10.562      21.171   15.347    19.479   25.210      ✓
    330.33     40.00   1.000   1.000       5.842      41.350   15.359    17.579   16.952      ✓
    205.01     50.00   1.000   1.000      10.538      21.171   15.370    19.512   25.229      ✓
    205.41     50.00   1.000   1.000      10.514      21.171   15.394    19.545   25.248      ✓
    330.73     40.00   1.000   1.000       5.795      41.350   15.405    17.604   16.969      ✓
    205.81     50.00   1.000   1.000      10.490      21.171   15.418    19.578   25.268      ✓
    206.21     50.00   1.000   1.000      10.466      21.171   15.442    19.610   25.287      ✓
    331.13     40.00   1.000   1.000       5.748      41.350   15.450    17.628   16.986      ✓
    206.61     50.00   1.000   1.000      10.442      21.171   15.466    19.644   25.306      ✓
    207.01     50.00   1.000   1.000      10.418      21.171   15.490    19.677   25.326      ✓
    331.53     40.00   1.000   1.000       5.701      41.350   15.496    17.653   17.003      ✓
    207.41     50.00   1.000   1.000      10.394      21.171   15.514    19.710   25.345      ✓
    207.81     50.00   1.000   1.000      10.369      21.171   15.538    19.743   25.364      ✓
    331.93     40.00   1.000   1.000       5.654      41.350   15.542    17.677   17.020      ✓
    208.21     50.00   1.000   1.000      10.345      21.171   15.562    19.777   25.384      ✓
    208.61     50.00   1.000   1.000      10.321      21.171   15.587    19.810   25.403      ✓
    332.33     40.00   1.000   1.000       5.607      41.350   15.589    17.702   17.037      ✓
    209.01     50.00   1.000   1.000      10.297      21.171   15.611    19.844   25.423      ✓
    332.73     40.00   1.000   1.000       5.559      41.350   15.635    17.726   17.054      ✓
    209.41     50.00   1.000   1.000      10.273      21.171   15.636    19.877   25.442      ✓
    209.81     50.00   1.000   1.000      10.249      21.171   15.660    19.911   25.462      ✓
    333.13     40.00   1.000   1.000       5.512      41.350   15.682    17.750   17.071      ✓
    210.21     50.00   1.000   1.000      10.225      21.171   15.685    19.945   25.481      ✓
    210.61     50.00   1.000   1.000      10.201      21.171   15.710    19.979   25.501      ✓
    333.53     40.00   1.000   1.000       5.465      41.350   15.730    17.774   17.089      ✓
    211.01     50.00   1.000   1.000      10.177      21.171   15.735    20.013   25.520      ✓
    211.41     50.00   1.000   1.000      10.152      21.171   15.759    20.047   25.540      ✓
    333.93     40.00   1.000   1.000       5.418      41.350   15.777    17.798   17.106      ✓
    211.81     50.00   1.000   1.000      10.128      21.171   15.784    20.082   25.560      ✓
     32.03     40.00   1.000   1.000      15.567       0.000   15.797    15.797   51.391      ✓
    212.21     50.00   1.000   1.000      10.104      21.171   15.809    20.116   25.579      ✓
    334.33     40.00   1.000   1.000       5.371      41.350   15.825    17.821   17.123      ✓
    212.61     50.00   1.000   1.000      10.080      21.171   15.835    20.150   25.599      ✓
    213.01     50.00   1.000   1.000      10.056      21.171   15.860    20.185   25.619      ✓
    334.73     40.00   1.000   1.000       5.324      41.350   15.873    17.845   17.140      ✓
    213.41     50.00   1.000   1.000      10.032      21.171   15.885    20.220   25.639      ✓
    213.81     50.00   1.000   1.000      10.008      21.171   15.910    20.254   25.658      ✓
    335.14     40.00   1.000   1.000       5.277      41.350   15.921    17.868   17.158      ✓
    214.21     50.00   1.000   1.000       9.984      21.171   15.936    20.289   25.678      ✓
    214.61     50.00   1.000   1.000       9.960      21.171   15.961    20.324   25.698      ✓
    335.54     40.00   1.000   1.000       5.230      41.350   15.970    17.892   17.175      ✓
    215.02     50.00   1.000   1.000       9.935      21.171   15.987    20.359   25.718      ✓
    215.42     50.00   1.000   1.000       9.911      21.171   16.013    20.394   25.738      ✓
    335.94     40.00   1.000   1.000       5.183      41.350   16.019    17.915   17.192      ✓
    215.82     50.00   1.000   1.000       9.887      21.171   16.039    20.429   25.758      ✓
    216.22     50.00   1.000   1.000       9.863      21.171   16.064    20.465   25.778      ✓
    336.34     40.00   1.000   1.000       5.136      41.350   16.068    17.938   17.210      ✓
    216.62     50.00   1.000   1.000       9.839      21.171   16.090    20.500   25.798      ✓
    217.02     50.00   1.000   1.000       9.815      21.171   16.116    20.536   25.818      ✓
    336.74     40.00   1.000   1.000       5.089      41.350   16.118    17.961   17.227      ✓
    217.42     50.00   1.000   1.000       9.791      21.171   16.143    20.571   25.838      ✓
    337.14     40.00   1.000   1.000       5.041      41.350   16.168    17.984   17.245      ✓
    217.82     50.00   1.000   1.000       9.767      21.171   16.169    20.607   25.858      ✓
    218.22     50.00   1.000   1.000       9.743      21.171   16.195    20.643   25.879      ✓
    337.54     40.00   1.000   1.000       4.994      41.350   16.218    18.007   17.262      ✓
    218.62     50.00   1.000   1.000       9.718      21.171   16.222    20.679   25.899      ✓
    219.02     50.00   1.000   1.000       9.694      21.171   16.248    20.715   25.919      ✓
    337.94     40.00   1.000   1.000       4.947      41.350   16.269    18.030   17.280      ✓
    219.42     50.00   1.000   1.000       9.670      21.171   16.275    20.751   25.939      ✓
    219.82     50.00   1.000   1.000       9.646      21.171   16.301    20.787   25.960      ✓
    338.34     40.00   1.000   1.000       4.900      41.350   16.319    18.052   17.297      ✓
    220.22     50.00   1.000   1.000       9.622      21.171   16.328    20.823   25.980      ✓
     31.63     40.00   1.000   1.000      15.049       0.000   16.341    16.341   53.160      ✓
    220.62     50.00   1.000   1.000       9.598      21.171   16.355    20.860   26.000      ✓
    338.74     40.00   1.000   1.000       4.853      41.350   16.371    18.074   17.315      ✓
    221.02     50.00   1.000   1.000       9.574      21.171   16.382    20.896   26.021      ✓
    221.42     50.00   1.000   1.000       9.550      21.171   16.409    20.933   26.041      ✓
    339.14     40.00   1.000   1.000       4.806      41.350   16.422    18.097   17.333      ✓
    221.82     50.00   1.000   1.000       9.526      21.171   16.436    20.969   26.062      ✓
    222.22     50.00   1.000   1.000       9.501      21.171   16.463    21.006   26.082      ✓
    339.54     40.00   1.000   1.000       4.759      41.350   16.474    18.119   17.350      ✓
    222.62     50.00   1.000   1.000       9.477      21.171   16.490    21.043   26.103      ✓
    223.02     50.00   1.000   1.000       9.453      21.171   16.517    21.080   26.123      ✓
    339.94     40.00   1.000   1.000       4.712      41.350   16.526    18.141   17.368      ✓
    223.42     50.00   1.000   1.000       9.429      21.171   16.545    21.117   26.144      ✓
    223.82     50.00   1.000   1.000       9.405      21.171   16.572    21.154   26.164      ✓
    340.34     40.00   1.000   1.000       4.665      41.350   16.579    18.163   17.386      ✓
    224.22     50.00   1.000   1.000       9.381      21.171   16.600    21.192   26.185      ✓
    224.62     50.00   1.000   1.000       9.357      21.171   16.628    21.229   26.206      ✓
    340.74     40.00   1.000   1.000       4.618      41.350   16.631    18.184   17.404      ✓
    225.03     50.00   1.000   1.000       9.333      21.171   16.656    21.266   26.226      ✓
    225.43     50.00   1.000   1.000       9.309      21.171   16.684    21.304   26.247      ✓
    341.14     40.00   1.000   1.000       4.570      41.350   16.685    18.206   17.422      ✓
    225.83     50.00   1.000   1.000       9.284      21.171   16.712    21.342   26.268      ✓
    341.54     40.00   1.000   1.000       4.523      41.350   16.738    18.227   17.439      ✓
    226.23     50.00   1.000   1.000       9.260      21.171   16.740    21.380   26.289      ✓
    226.63     50.00   1.000   1.000       9.236      21.171   16.768    21.417   26.310      ✓
    341.94     40.00   1.000   1.000       4.476      41.350   16.792    18.249   17.457      ✓
    227.03     50.00   1.000   1.000       9.212      21.171   16.796    21.455   26.330      ✓
    227.43     50.00   1.000   1.000       9.188      21.171   16.824    21.494   26.351      ✓
    342.34     40.00   1.000   1.000       4.429      41.350   16.846    18.270   17.475      ✓
    227.83     50.00   1.000   1.000       9.164      21.171   16.853    21.532   26.372      ✓
    228.23     50.00   1.000   1.000       9.140      21.171   16.882    21.570   26.393      ✓
    342.74     40.00   1.000   1.000       4.382      41.350   16.901    18.291   17.493      ✓
    228.63     50.00   1.000   1.000       9.116      21.171   16.910    21.608   26.414      ✓
     31.23     40.00   1.000   1.000      14.531       0.000   16.923    16.923   55.055      ✓
    229.03     50.00   1.000   1.000       9.091      21.171   16.939    21.647   26.435      ✓
    343.14     40.00   1.000   1.000       4.335      41.350   16.955    18.311   17.511      ✓
    229.43     50.00   1.000   1.000       9.067      21.171   16.968    21.686   26.456      ✓
    229.83     50.00   1.000   1.000       9.043      21.171   16.997    21.724   26.478      ✓
    343.54     40.00   1.000   1.000       4.288      41.350   17.011    18.332   17.529      ✓
    230.23     50.00   1.000   1.000       9.019      21.171   17.026    21.763   26.499      ✓
    230.63     50.00   1.000   1.000       8.995      21.171   17.055    21.802   26.520      ✓
    343.94     40.00   1.000   1.000       4.241      41.350   17.066    18.353   17.548      ✓
    231.03     50.00   1.000   1.000       8.971      21.171   17.084    21.841   26.541      ✓
    231.43     50.00   1.000   1.000       8.947      21.171   17.114    21.880   26.562      ✓
    344.34     40.00   1.000   1.000       4.194      41.350   17.122    18.373   17.566      ✓
    231.83     50.00   1.000   1.000       8.923      21.171   17.143    21.920   26.584      ✓
    232.23     50.00   1.000   1.000       8.899      21.171   17.173    21.959   26.605      ✓
    344.74     40.00   1.000   1.000       4.147      41.350   17.179    18.393   17.584      ✓
    232.63     50.00   1.000   1.000       8.874      21.171   17.202    21.998   26.626      ✓
    233.03     50.00   1.000   1.000       8.850      21.171   17.232    22.038   26.648      ✓
    345.15     40.00   1.000   1.000       4.100      41.350   17.235    18.413   17.602      ✓
    233.43     50.00   1.000   1.000       8.826      21.171   17.262    22.078   26.669      ✓
    233.83     50.00   1.000   1.000       8.802      21.171   17.292    22.117   26.691      ✓
    345.55     40.00   1.000   1.000       4.052      41.350   17.292    18.433   17.620      ✓
    234.23     50.00   1.000   1.000       8.778      21.171   17.322    22.157   26.712      ✓
    345.95     40.00   1.000   1.000       4.005      41.350   17.350    18.453   17.639      ✓
    234.63     50.00   1.000   1.000       8.754      21.171   17.352    22.197   26.734      ✓
    235.04     50.00   1.000   1.000       8.730      21.171   17.382    22.237   26.755      ✓
    346.35     40.00   1.000   1.000       3.958      41.350   17.408    18.472   17.657      ✓
    235.44     50.00   1.000   1.000       8.706      21.171   17.413    22.278   26.777      ✓
    235.84     50.00   1.000   1.000       8.682      21.171   17.443    22.318   26.798      ✓
    346.75     40.00   1.000   1.000       3.911      41.350   17.466    18.492   17.675      ✓
    236.24     50.00   1.000   1.000       8.657      21.171   17.474    22.358   26.820      ✓
    236.64     50.00   1.000   1.000       8.633      21.171   17.505    22.399   26.842      ✓
    347.15     40.00   1.000   1.000       3.864      41.350   17.524    18.511   17.694      ✓
    237.04     50.00   1.000   1.000       8.609      21.171   17.536    22.439   26.863      ✓
     30.83     40.00   1.000   1.000      14.013       0.000   17.549    17.549   57.090      ✓
    237.44     50.00   1.000   1.000       8.585      21.171   17.566    22.480   26.885      ✓
    347.55     40.00   1.000   1.000       3.817      41.350   17.583    18.530   17.712      ✓
    237.84     50.00   1.000   1.000       8.561      21.171   17.598    22.521   26.907      ✓
    238.24     50.00   1.000   1.000       8.537      21.171   17.629    22.562   26.929      ✓
    347.95     40.00   1.000   1.000       3.770      41.350   17.643    18.549   17.731      ✓
    238.64     50.00   1.000   1.000       8.513      21.171   17.660    22.603   26.951      ✓
    239.04     50.00   1.000   1.000       8.489      21.171   17.691    22.644   26.973      ✓
    348.35     40.00   1.000   1.000       3.723      41.350   17.703    18.567   17.749      ✓
    239.44     50.00   1.000   1.000       8.465      21.171   17.723    22.685   26.995      ✓
    239.84     50.00   1.000   1.000       8.440      21.171   17.754    22.727   27.017      ✓
    348.75     40.00   1.000   1.000       3.676      41.350   17.763    18.586   17.768      ✓
    240.24     50.00   1.000   1.000       8.416      21.171   17.786    22.768   27.039      ✓
    240.64     50.00   1.000   1.000       8.392      21.171   17.818    22.810   27.061      ✓
    349.15     40.00   1.000   1.000       3.629      41.350   17.824    18.604   17.786      ✓
    241.04     50.00   1.000   1.000       8.368      21.171   17.850    22.852   27.083      ✓
    241.44     50.00   1.000   1.000       8.344      21.171   17.882    22.893   27.105      ✓
    349.55     40.00   1.000   1.000       3.582      41.350   17.885    18.622   17.805      ✓
    241.84     50.00   1.000   1.000       8.320      21.171   17.914    22.935   27.127      ✓
    349.95     40.00   1.000   1.000       3.534      41.350   17.946    18.640   17.824      ✓
    242.24     50.00   1.000   1.000       8.296      21.171   17.946    22.977   27.149      ✓
    242.64     50.00   1.000   1.000       8.272      21.171   17.979    23.020   27.171      ✓
    350.35     40.00   1.000   1.000       3.487      41.350   18.008    18.658   17.842      ✓
    243.04     50.00   1.000   1.000       8.248      21.171   18.011    23.062   27.194      ✓
    243.44     50.00   1.000   1.000       8.223      21.171   18.044    23.104   27.216      ✓
    350.75     40.00   1.000   1.000       3.440      41.350   18.070    18.675   17.861      ✓
    243.84     50.00   1.000   1.000       8.199      21.171   18.077    23.147   27.238      ✓
    244.24     50.00   1.000   1.000       8.175      21.171   18.110    23.189   27.261      ✓
