================================================================================
AxisForge — Fatigue Stress Analysis — Shaft
================================================================================
Project  : demo_reducer_2stages
Element  : shaft_1
Script   : shaft_1.py
Date     : 2026-05-29 14:59:12
Solver   : StressSolver v1.0
Standard : Shigley 10th ed. §7-4
================================================================================

  Material      : 42CrMo4
  Surface finish: machined
  Reliability   : 99 %
  Sut           : 1000.0 MPa
  Sy            : 800.0 MPa

--------------------------------------------------------------------------------
    x [mm]    d [mm]      Kf     Kfs   σ_a [MPa]   σ_m [MPa]    nf_GM   nf_ASME       ny   Safe
      9.61     40.00   1.000   1.000       5.651       0.000   43.514    43.514  141.561      ✓
      9.21     40.00   1.000   1.000       5.416       0.000   45.405    45.405  147.715      ✓
      8.81     40.00   1.000   1.000       5.180       0.000   47.469    47.469  154.430      ✓
      8.41     40.00   1.000   1.000       4.945       0.000   49.730    49.730  161.784      ✓
      8.01     40.00   1.000   1.000       4.709       0.000   52.216    52.216  169.873      ✓
      7.61     40.00   1.000   1.000       4.474       0.000   54.965    54.965  178.813      ✓
      7.21     40.00   1.000   1.000       4.238       0.000   58.018    58.018  188.747      ✓
      6.81     40.00   1.000   1.000       4.003       0.000   61.431    61.431  199.850      ✓
      6.41     40.00   1.000   1.000       3.768       0.000   65.270    65.270  212.341      ✓
      6.01     40.00   1.000   1.000       3.532       0.000   69.622    69.622  226.497      ✓
      5.61     40.00   1.000   1.000       3.297       0.000   74.595    74.595  242.675      ✓
      5.21     40.00   1.000   1.000       3.061       0.000   80.333    80.333  261.343      ✓
      4.80     40.00   1.000   1.000       2.826       0.000   87.027    87.027  283.121      ✓
      4.40     40.00   1.000   1.000       2.590       0.000   94.939    94.939  308.860      ✓
      4.00     40.00   1.000   1.000       2.355       0.000  104.433   104.433  339.745      ✓
      3.60     40.00   1.000   1.000       2.119       0.000  116.036   116.036  377.495      ✓
      3.20     40.00   1.000   1.000       1.884       0.000  130.541   130.541  424.682      ✓
      2.80     40.00   1.000   1.000       1.648       0.000  149.189   149.189  485.351      ✓
      2.40     40.00   1.000   1.000       1.413       0.000  174.054   174.054  566.242      ✓
      2.00     40.00   1.000   1.000       1.177       0.000  208.865   208.865  679.491      ✓
      1.60     40.00   1.000   1.000       0.942       0.000  261.081   261.081  849.364      ✓
      1.20     40.00   1.000   1.000       0.706       0.000  348.109   348.109  1132.485      ✓
      0.80     40.00   1.000   1.000       0.471       0.000  522.163   522.163  1698.727      ✓
      0.40     40.00   1.000   1.000       0.235       0.000  1044.326  1044.326  3397.455      ✓
      0.00     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓

MOST CRITICAL SECTION
--------------------------------------------------------------------------------
  x                     : 99.70  [mm]
  diameter              : 40.00  [mm]
  Kt                    : 1.0000
  Kf                    : 1.0000
  Kts                   : 1.0000
  Kfs                   : 1.0000
  q (bending)           : 1.0000
  qs (torsion)          : 1.0000
  Ma                    : 368396.54  [N·mm]
  Tm                    : 0.00  [N·mm]
  Se'                   : 245.91  [MPa]
  ka                    : 0.7231
  kb                    : 0.8356
  ke                    : 0.8140
  sigma_a               : 58.632  [MPa]
  sigma_m               : 0.000  [MPa]
  nf_goodman            : 4.194
  nf_asme               : 4.194
  ny                    : 13.644
  Safe                  : ✓
  Langer OK             : ✓

================================================================================
STATUS : OK
================================================================================
