================================================================================
AxisForge — Fatigue Stress Analysis — Shaft
================================================================================
Project  : demo_reducer_2stages
Element  : shaft_2
Script   : shaft_2.py
Date     : 2026-05-29 12:15:22
Solver   : StressSolver v1.0
Standard : Shigley 10th ed. §7-4
================================================================================

  Material      : 42CrMo4
  Surface finish: machined
  Reliability   : 99 %
  Sut           : 1000.0 MPa
  Sy            : 800.0 MPa

--------------------------------------------------------------------------------
    x [mm]    d [mm]      Kf     Kfs   σ_a [MPa]   σ_m [MPa]    nf_GM   nf_ASME       ny   Safe
    269.07     50.00   1.000   1.000     255.294      35.285    0.910     0.940    2.753      ✗
    268.67     50.00   1.000   1.000     254.564      35.285    0.913     0.942    2.760      ✗
    268.27     50.00   1.000   1.000     253.835      35.285    0.915     0.945    2.767      ✗
    267.87     50.00   1.000   1.000     253.105      35.285    0.918     0.948    2.774      ✗
    267.47     50.00   1.000   1.000     252.376      35.285    0.920     0.951    2.781      ✗
    267.07     50.00   1.000   1.000     251.647      35.285    0.923     0.953    2.788      ✗
    266.67     50.00   1.000   1.000     250.917      35.285    0.926     0.956    2.795      ✗
    266.27     50.00   1.000   1.000     250.188      35.285    0.928     0.959    2.802      ✗
    265.87     50.00   1.000   1.000     249.458      35.285    0.931     0.962    2.810      ✗
    265.47     50.00   1.000   1.000     248.729      35.285    0.934     0.964    2.817      ✗
    265.07     50.00   1.000   1.000     248.000      35.285    0.936     0.967    2.824      ✗
    264.66     50.00   1.000   1.000     247.270      35.285    0.939     0.970    2.831      ✗
    264.26     50.00   1.000   1.000     246.541      35.285    0.942     0.973    2.839      ✗
    263.86     50.00   1.000   1.000     245.812      35.285    0.944     0.976    2.846      ✗
    263.46     50.00   1.000   1.000     245.082      35.285    0.947     0.979    2.853      ✗
    263.06     50.00   1.000   1.000     244.353      35.285    0.950     0.982    2.861      ✗
    262.66     50.00   1.000   1.000     243.623      35.285    0.952     0.985    2.868      ✗
    262.26     50.00   1.000   1.000     242.894      35.285    0.955     0.988    2.876      ✗
    261.86     50.00   1.000   1.000     242.165      35.285    0.958     0.991    2.883      ✗
    261.46     50.00   1.000   1.000     241.435      35.285    0.961     0.994    2.891      ✗
    261.06     50.00   1.000   1.000     240.706      35.285    0.964     0.997    2.899      ✗
    260.66     50.00   1.000   1.000     239.976      35.285    0.966     1.000    2.906      ✗
    260.26     50.00   1.000   1.000     239.247      35.285    0.969     1.003    2.914      ✗
    259.86     50.00   1.000   1.000     238.518      35.285    0.972     1.006    2.922      ✗
    259.46     50.00   1.000   1.000     237.788      35.285    0.975     1.009    2.930      ✗
    259.06     50.00   1.000   1.000     237.059      35.285    0.978     1.012    2.937      ✗
    258.66     50.00   1.000   1.000     236.329      35.285    0.981     1.015    2.945      ✗
    258.26     50.00   1.000   1.000     235.600      35.285    0.984     1.018    2.953      ✗
    257.86     50.00   1.000   1.000     234.871      35.285    0.987     1.021    2.961      ✗
    257.46     50.00   1.000   1.000     234.141      35.285    0.990     1.024    2.969      ✗
    257.06     50.00   1.000   1.000     233.412      35.285    0.993     1.028    2.977      ✗
    256.66     50.00   1.000   1.000     232.682      35.285    0.996     1.031    2.985      ✗
    256.26     50.00   1.000   1.000     231.953      35.285    0.999     1.034    2.994      ✗
    255.86     50.00   1.000   1.000     231.224      35.285    1.002     1.037    3.002      ✓
    255.46     50.00   1.000   1.000     230.494      35.285    1.005     1.041    3.010      ✓
    255.06     50.00   1.000   1.000     229.765      35.285    1.008     1.044    3.018      ✓
    254.65     50.00   1.000   1.000     229.035      35.285    1.011     1.047    3.027      ✓
    254.25     50.00   1.000   1.000     228.306      35.285    1.014     1.051    3.035      ✓
    253.85     50.00   1.000   1.000     227.577      35.285    1.017     1.054    3.043      ✓
    253.45     50.00   1.000   1.000     226.847      35.285    1.020     1.057    3.052      ✓
    253.05     50.00   1.000   1.000     226.118      35.285    1.024     1.061    3.060      ✓
    252.65     50.00   1.000   1.000     225.389      35.285    1.027     1.064    3.069      ✓
    252.25     50.00   1.000   1.000     224.659      35.285    1.030     1.068    3.078      ✓
    251.85     50.00   1.000   1.000     223.930      35.285    1.033     1.071    3.086      ✓
    251.45     50.00   1.000   1.000     223.200      35.285    1.036     1.075    3.095      ✓
    251.05     50.00   1.000   1.000     222.471      35.285    1.040     1.078    3.104      ✓
    250.65     50.00   1.000   1.000     221.742      35.285    1.043     1.082    3.113      ✓
    250.25     50.00   1.000   1.000     221.012      35.285    1.046     1.085    3.121      ✓
    249.85     50.00   1.000   1.000     220.283      35.285    1.050     1.089    3.130      ✓
    249.45     50.00   1.000   1.000     219.553      35.285    1.053     1.092    3.139      ✓
    249.05     50.00   1.000   1.000     218.824      35.285    1.056     1.096    3.148      ✓
    248.65     50.00   1.000   1.000     218.095      35.285    1.060     1.100    3.157      ✓
    248.25     50.00   1.000   1.000     217.365      35.285    1.063     1.103    3.166      ✓
    247.85     50.00   1.000   1.000     216.636      35.285    1.067     1.107    3.176      ✓
    247.45     50.00   1.000   1.000     215.906      35.285    1.070     1.111    3.185      ✓
    247.05     50.00   1.000   1.000     215.177      35.285    1.074     1.115    3.194      ✓
    246.65     50.00   1.000   1.000     214.448      35.285    1.077     1.118    3.203      ✓
    246.25     50.00   1.000   1.000     213.718      35.285    1.081     1.122    3.213      ✓
    245.85     50.00   1.000   1.000     212.989      35.285    1.084     1.126    3.222      ✓
    245.45     50.00   1.000   1.000     212.259      35.285    1.088     1.130    3.232      ✓
    245.05     50.00   1.000   1.000     211.530      35.285    1.091     1.134    3.241      ✓
    244.64     50.00   1.000   1.000     210.801      35.285    1.095     1.138    3.251      ✓
    244.24     50.00   1.000   1.000     210.071      35.285    1.099     1.142    3.261      ✓
    243.84     50.00   1.000   1.000     209.342      35.285    1.102     1.145    3.270      ✓
    243.44     50.00   1.000   1.000     208.612      35.285    1.106     1.149    3.280      ✓
    243.04     50.00   1.000   1.000     207.883      35.285    1.110     1.154    3.290      ✓
    242.64     50.00   1.000   1.000     207.154      35.285    1.114     1.158    3.300      ✓
    242.24     50.00   1.000   1.000     206.424      35.285    1.117     1.162    3.310      ✓
    241.84     50.00   1.000   1.000     205.695      35.285    1.121     1.166    3.320      ✓
    241.44     50.00   1.000   1.000     204.965      35.285    1.125     1.170    3.330      ✓
    241.04     50.00   1.000   1.000     204.236      35.285    1.129     1.174    3.340      ✓
    240.64     50.00   1.000   1.000     203.507      35.285    1.133     1.178    3.350      ✓
    240.24     50.00   1.000   1.000     202.777      35.285    1.137     1.182    3.360      ✓
    239.84     50.00   1.000   1.000     202.048      35.285    1.141     1.187    3.371      ✓
    239.44     50.00   1.000   1.000     201.319      35.285    1.145     1.191    3.381      ✓
    239.04     50.00   1.000   1.000     200.589      35.285    1.148     1.195    3.392      ✓
    238.64     50.00   1.000   1.000     199.860      35.285    1.153     1.200    3.402      ✓
    238.24     50.00   1.000   1.000     199.130      35.285    1.157     1.204    3.413      ✓
    237.84     50.00   1.000   1.000     198.401      35.285    1.161     1.208    3.423      ✓
    237.44     50.00   1.000   1.000     197.672      35.285    1.165     1.213    3.434      ✓
    237.04     50.00   1.000   1.000     196.942      35.285    1.169     1.217    3.445      ✓
    236.64     50.00   1.000   1.000     196.213      35.285    1.173     1.222    3.456      ✓
    236.24     50.00   1.000   1.000     195.483      35.285    1.177     1.226    3.467      ✓
    235.84     50.00   1.000   1.000     194.754      35.285    1.181     1.231    3.478      ✓
    235.44     50.00   1.000   1.000     194.025      35.285    1.186     1.236    3.489      ✓
    235.04     50.00   1.000   1.000     193.295      35.285    1.190     1.240    3.500      ✓
    234.63     50.00   1.000   1.000     192.566      35.285    1.194     1.245    3.511      ✓
    234.23     50.00   1.000   1.000     191.836      35.285    1.199     1.250    3.522      ✓
    233.83     50.00   1.000   1.000     191.107      35.285    1.203     1.254    3.534      ✓
    233.43     50.00   1.000   1.000     190.378      35.285    1.207     1.259    3.545      ✓
    233.03     50.00   1.000   1.000     189.648      35.285    1.212     1.264    3.557      ✓
    232.63     50.00   1.000   1.000     188.919      35.285    1.216     1.269    3.568      ✓
    232.23     50.00   1.000   1.000     188.189      35.285    1.221     1.274    3.580      ✓
    231.83     50.00   1.000   1.000     187.460      35.285    1.225     1.279    3.592      ✓
    231.43     50.00   1.000   1.000     186.731      35.285    1.230     1.284    3.603      ✓
    231.03     50.00   1.000   1.000     186.001      35.285    1.235     1.289    3.615      ✓
    230.63     50.00   1.000   1.000     185.272      35.285    1.239     1.294    3.627      ✓
    230.23     50.00   1.000   1.000     184.542      35.285    1.244     1.299    3.639      ✓
    229.83     50.00   1.000   1.000     183.813      35.285    1.249     1.304    3.651      ✓
    229.43     50.00   1.000   1.000     183.084      35.285    1.253     1.309    3.664      ✓
    229.03     50.00   1.000   1.000     182.354      35.285    1.258     1.314    3.676      ✓
    228.63     50.00   1.000   1.000     181.625      35.285    1.263     1.320    3.688      ✓
    228.23     50.00   1.000   1.000     180.896      35.285    1.268     1.325    3.701      ✓
    227.83     50.00   1.000   1.000     180.166      35.285    1.273     1.330    3.713      ✓
    227.43     50.00   1.000   1.000     179.437      35.285    1.278     1.336    3.726      ✓
    227.03     50.00   1.000   1.000     178.707      35.285    1.283     1.341    3.738      ✓
    226.63     50.00   1.000   1.000     177.978      35.285    1.288     1.347    3.751      ✓
    226.23     50.00   1.000   1.000     177.249      35.285    1.293     1.352    3.764      ✓
    225.83     50.00   1.000   1.000     176.519      35.285    1.298     1.358    3.777      ✓
    225.43     50.00   1.000   1.000     175.790      35.285    1.303     1.363    3.790      ✓
    225.03     50.00   1.000   1.000     175.060      35.285    1.308     1.369    3.803      ✓
    224.62     50.00   1.000   1.000     174.602      14.114    1.349     1.375    4.239      ✓
    224.22     50.00   1.000   1.000     174.162      14.114    1.352     1.378    4.249      ✓
    223.82     50.00   1.000   1.000     173.722      14.114    1.356     1.382    4.259      ✓
    223.42     50.00   1.000   1.000     173.282      14.114    1.359     1.385    4.269      ✓
    223.02     50.00   1.000   1.000     172.842      14.114    1.362     1.389    4.279      ✓
    222.62     50.00   1.000   1.000     172.402      14.114    1.366     1.392    4.289      ✓
    222.22     50.00   1.000   1.000     171.962      14.114    1.369     1.396    4.299      ✓
    221.82     50.00   1.000   1.000     171.522      14.114    1.373     1.399    4.310      ✓
    221.42     50.00   1.000   1.000     171.082      14.114    1.376     1.403    4.320      ✓
    221.02     50.00   1.000   1.000     170.642      14.114    1.380     1.407    4.330      ✓
    220.62     50.00   1.000   1.000     170.202      14.114    1.383     1.410    4.340      ✓
    220.22     50.00   1.000   1.000     169.762      14.114    1.387     1.414    4.351      ✓
    219.82     50.00   1.000   1.000     169.322      14.114    1.390     1.418    4.361      ✓
    219.42     50.00   1.000   1.000     168.882      14.114    1.394     1.421    4.372      ✓
    219.02     50.00   1.000   1.000     168.442      14.114    1.397     1.425    4.382      ✓
    218.62     50.00   1.000   1.000     168.002      14.114    1.401     1.429    4.393      ✓
    218.22     50.00   1.000   1.000     167.561      14.114    1.405     1.432    4.403      ✓
    217.82     50.00   1.000   1.000     167.121      14.114    1.408     1.436    4.414      ✓
    217.42     50.00   1.000   1.000     166.681      14.114    1.412     1.440    4.425      ✓
    217.02     50.00   1.000   1.000     166.241      14.114    1.415     1.444    4.436      ✓
    216.62     50.00   1.000   1.000     165.801      14.114    1.419     1.448    4.447      ✓
    216.22     50.00   1.000   1.000     165.361      14.114    1.423     1.452    4.457      ✓
    215.82     50.00   1.000   1.000     164.921      14.114    1.427     1.455    4.468      ✓
    215.42     50.00   1.000   1.000     164.481      14.114    1.430     1.459    4.479      ✓
    215.02     50.00   1.000   1.000     164.041      14.114    1.434     1.463    4.490      ✓
    214.61     50.00   1.000   1.000     163.601      14.114    1.438     1.467    4.502      ✓
    214.21     50.00   1.000   1.000     163.161      14.114    1.442     1.471    4.513      ✓
    213.81     50.00   1.000   1.000     162.721      14.114    1.445     1.475    4.524      ✓
    213.41     50.00   1.000   1.000     162.281      14.114    1.449     1.479    4.535      ✓
    213.01     50.00   1.000   1.000     161.841      14.114    1.453     1.483    4.547      ✓
    212.61     50.00   1.000   1.000     161.401      14.114    1.457     1.487    4.558      ✓
    212.21     50.00   1.000   1.000     160.961      14.114    1.461     1.491    4.569      ✓
    211.81     50.00   1.000   1.000     160.521      14.114    1.465     1.495    4.581      ✓
    211.41     50.00   1.000   1.000     160.081      14.114    1.469     1.499    4.593      ✓
    211.01     50.00   1.000   1.000     159.641      14.114    1.473     1.504    4.604      ✓
    210.61     50.00   1.000   1.000     159.201      14.114    1.477     1.508    4.616      ✓
    210.21     50.00   1.000   1.000     158.761      14.114    1.481     1.512    4.628      ✓
    209.81     50.00   1.000   1.000     158.321      14.114    1.485     1.516    4.639      ✓
    209.41     50.00   1.000   1.000     157.880      14.114    1.489     1.520    4.651      ✓
    209.01     50.00   1.000   1.000     157.440      14.114    1.493     1.525    4.663      ✓
    208.61     50.00   1.000   1.000     157.000      14.114    1.497     1.529    4.675      ✓
    208.21     50.00   1.000   1.000     156.560      14.114    1.501     1.533    4.687      ✓
    207.81     50.00   1.000   1.000     156.120      14.114    1.505     1.537    4.699      ✓
    207.41     50.00   1.000   1.000     155.680      14.114    1.509     1.542    4.712      ✓
    207.01     50.00   1.000   1.000     155.240      14.114    1.514     1.546    4.724      ✓
    206.61     50.00   1.000   1.000     154.800      14.114    1.518     1.550    4.736      ✓
    206.21     50.00   1.000   1.000     154.360      14.114    1.522     1.555    4.749      ✓
    205.81     50.00   1.000   1.000     153.920      14.114    1.526     1.559    4.761      ✓
    205.41     50.00   1.000   1.000     153.480      14.114    1.531     1.564    4.773      ✓
    205.01     50.00   1.000   1.000     153.040      14.114    1.535     1.568    4.786      ✓
    204.60     50.00   1.000   1.000     152.600      14.114    1.539     1.573    4.799      ✓
    204.20     50.00   1.000   1.000     152.160      14.114    1.544     1.577    4.811      ✓
    203.80     50.00   1.000   1.000     151.720      14.114    1.548     1.582    4.824      ✓
    203.40     50.00   1.000   1.000     151.280      14.114    1.552     1.587    4.837      ✓
    203.00     50.00   1.000   1.000     150.840      14.114    1.557     1.591    4.850      ✓
    202.60     50.00   1.000   1.000     150.400      14.114    1.561     1.596    4.863      ✓
    202.20     50.00   1.000   1.000     149.960      14.114    1.566     1.600    4.876      ✓
    201.80     50.00   1.000   1.000     149.520      14.114    1.570     1.605    4.889      ✓
    201.40     50.00   1.000   1.000     149.080      14.114    1.575     1.610    4.902      ✓
    201.00     50.00   1.000   1.000     148.639      14.114    1.579     1.615    4.915      ✓
    200.60     50.00   1.000   1.000     148.199      14.114    1.584     1.619    4.929      ✓
    200.20     50.00   1.000   1.000     147.759      14.114    1.589     1.624    4.942      ✓
    199.80     50.00   1.000   1.000     147.319      14.114    1.593     1.629    4.956      ✓
    199.40     50.00   1.000   1.000     146.879      14.114    1.598     1.634    4.969      ✓
    199.00     50.00   1.000   1.000     146.439      14.114    1.603     1.639    4.983      ✓
    198.60     50.00   1.000   1.000     145.999      14.114    1.607     1.644    4.996      ✓
    198.20     50.00   1.000   1.000     145.559      14.114    1.612     1.649    5.010      ✓
    197.80     50.00   1.000   1.000     145.119      14.114    1.617     1.654    5.024      ✓
    197.40     50.00   1.000   1.000     144.679      14.114    1.622     1.659    5.038      ✓
    197.00     50.00   1.000   1.000     144.239      14.114    1.626     1.664    5.052      ✓
    196.60     50.00   1.000   1.000     143.799      14.114    1.631     1.669    5.066      ✓
    196.20     50.00   1.000   1.000     143.359      14.114    1.636     1.674    5.080      ✓
    195.80     50.00   1.000   1.000     142.919      14.114    1.641     1.679    5.094      ✓
    195.40     50.00   1.000   1.000     142.479      14.114    1.646     1.684    5.109      ✓
    194.99     50.00   1.000   1.000     142.039      14.114    1.651     1.690    5.123      ✓
    194.59     50.00   1.000   1.000     141.599      14.114    1.656     1.695    5.138      ✓
    194.19     50.00   1.000   1.000     141.159      14.114    1.661     1.700    5.152      ✓
    193.79     50.00   1.000   1.000     140.719      14.114    1.666     1.706    5.167      ✓
    193.39     50.00   1.000   1.000     140.279      14.114    1.671     1.711    5.182      ✓
    192.99     50.00   1.000   1.000     139.839      14.114    1.676     1.716    5.196      ✓
    192.59     50.00   1.000   1.000     139.398      14.114    1.682     1.722    5.211      ✓
    192.19     50.00   1.000   1.000     138.958      14.114    1.687     1.727    5.226      ✓
    191.79     50.00   1.000   1.000     138.518      14.114    1.692     1.733    5.241      ✓
    191.39     50.00   1.000   1.000     138.078      14.114    1.697     1.738    5.257      ✓
    190.99     50.00   1.000   1.000     137.638      14.114    1.703     1.744    5.272      ✓
    190.59     50.00   1.000   1.000     137.198      14.114    1.708     1.749    5.287      ✓
    190.19     50.00   1.000   1.000     136.758      14.114    1.713     1.755    5.303      ✓
    189.79     50.00   1.000   1.000     136.318      14.114    1.719     1.761    5.318      ✓
    189.39     50.00   1.000   1.000     135.878      14.114    1.724     1.766    5.334      ✓
    188.99     50.00   1.000   1.000     135.438      14.114    1.730     1.772    5.349      ✓
    188.59     50.00   1.000   1.000     134.998      14.114    1.735     1.778    5.365      ✓
    188.19     50.00   1.000   1.000     134.558      14.114    1.741     1.784    5.381      ✓
    187.79     50.00   1.000   1.000     134.118      14.114    1.746     1.789    5.397      ✓
    187.39     50.00   1.000   1.000     133.678      14.114    1.752     1.795    5.413      ✓
    186.99     50.00   1.000   1.000     133.238      14.114    1.757     1.801    5.429      ✓
    186.59     50.00   1.000   1.000     132.798      14.114    1.763     1.807    5.445      ✓
    186.19     50.00   1.000   1.000     132.358      14.114    1.769     1.813    5.462      ✓
    185.79     50.00   1.000   1.000     131.918      14.114    1.775     1.819    5.478      ✓
    185.39     50.00   1.000   1.000     131.478      14.114    1.780     1.825    5.495      ✓
    184.98     50.00   1.000   1.000     131.038      14.114    1.786     1.831    5.511      ✓
    184.58     50.00   1.000   1.000     130.598      14.114    1.792     1.838    5.528      ✓
    184.18     50.00   1.000   1.000     130.157      14.114    1.798     1.844    5.545      ✓
    183.78     50.00   1.000   1.000     129.717      14.114    1.804     1.850    5.562      ✓
    183.38     50.00   1.000   1.000     129.277      14.114    1.810     1.856    5.579      ✓
    182.98     50.00   1.000   1.000     128.837      14.114    1.816     1.863    5.596      ✓
    182.58     50.00   1.000   1.000     128.397      14.114    1.822     1.869    5.614      ✓
    182.18     50.00   1.000   1.000     127.957      14.114    1.828     1.875    5.631      ✓
    181.78     50.00   1.000   1.000     127.517      14.114    1.834     1.882    5.648      ✓
    181.38     50.00   1.000   1.000     127.077      14.114    1.840     1.888    5.666      ✓
    180.98     50.00   1.000   1.000     126.637      14.114    1.847     1.895    5.684      ✓
    180.58     50.00   1.000   1.000     126.197      14.114    1.853     1.902    5.702      ✓
    180.18     50.00   1.000   1.000     125.757      14.114    1.859     1.908    5.720      ✓
    179.78     50.00   1.000   1.000     125.317      14.114    1.866     1.915    5.738      ✓
    179.38     50.00   1.000   1.000     124.877      14.114    1.872     1.922    5.756      ✓
    178.98     50.00   1.000   1.000     124.437      14.114    1.878     1.928    5.774      ✓
    178.58     50.00   1.000   1.000     123.997      14.114    1.885     1.935    5.792      ✓
    178.18     50.00   1.000   1.000     123.557      14.114    1.891     1.942    5.811      ✓
    177.78     50.00   1.000   1.000     123.117      14.114    1.898     1.949    5.830      ✓
    177.38     50.00   1.000   1.000     122.677      14.114    1.905     1.956    5.848      ✓
    176.98     50.00   1.000   1.000     122.237      14.114    1.911     1.963    5.867      ✓
    176.58     50.00   1.000   1.000     121.797      14.114    1.918     1.970    5.886      ✓
    176.18     50.00   1.000   1.000     121.357      14.114    1.925     1.977    5.905      ✓
    175.78     50.00   1.000   1.000     120.917      14.114    1.932     1.984    5.925      ✓
    175.38     50.00   1.000   1.000     120.476      14.114    1.938     1.992    5.944      ✓
    174.97     50.00   1.000   1.000     120.036      14.114    1.945     1.999    5.963      ✓
    174.57     50.00   1.000   1.000     119.596      14.114    1.952     2.006    5.983      ✓
    174.17     50.00   1.000   1.000     119.156      14.114    1.959     2.014    6.003      ✓
    173.77     50.00   1.000   1.000     118.716      14.114    1.966     2.021    6.023      ✓
    173.37     50.00   1.000   1.000     118.276      14.114    1.973     2.029    6.043      ✓
    172.97     50.00   1.000   1.000     117.836      14.114    1.981     2.036    6.063      ✓
    172.57     50.00   1.000   1.000     117.396      14.114    1.988     2.044    6.083      ✓
    172.17     50.00   1.000   1.000     116.956      14.114    1.995     2.052    6.104      ✓
    171.77     50.00   1.000   1.000     116.516      14.114    2.002     2.059    6.124      ✓
    171.37     50.00   1.000   1.000     116.076      14.114    2.010     2.067    6.145      ✓
    170.97     50.00   1.000   1.000     115.636      14.114    2.017     2.075    6.166      ✓
    170.57     50.00   1.000   1.000     115.196      14.114    2.025     2.083    6.187      ✓
    170.17     50.00   1.000   1.000     114.756      14.114    2.032     2.091    6.208      ✓
    169.77     50.00   1.000   1.000     114.316      14.114    2.040     2.099    6.229      ✓
     99.70     40.00   1.000   1.000     120.196       0.000    2.046     2.046    6.656      ✓
    169.37     50.00   1.000   1.000     113.876      14.114    2.048     2.107    6.250      ✓
     99.30     40.00   1.000   1.000     119.713       0.000    2.054     2.054    6.683      ✓
    168.97     50.00   1.000   1.000     113.436      14.114    2.055     2.115    6.272      ✓
     98.90     40.00   1.000   1.000     119.230       0.000    2.062     2.062    6.710      ✓
    168.57     50.00   1.000   1.000     112.996      14.114    2.063     2.123    6.294      ✓
     98.50     40.00   1.000   1.000     118.748       0.000    2.071     2.071    6.737      ✓
    168.17     50.00   1.000   1.000     112.556      14.114    2.071     2.132    6.316      ✓
    167.77     50.00   1.000   1.000     112.116      14.114    2.079     2.140    6.338      ✓
     98.10     40.00   1.000   1.000     118.265       0.000    2.079     2.079    6.764      ✓
    167.37     50.00   1.000   1.000     111.676      14.114    2.087     2.148    6.360      ✓
     97.70     40.00   1.000   1.000     117.782       0.000    2.088     2.088    6.792      ✓
    166.97     50.00   1.000   1.000     111.235      14.114    2.095     2.157    6.382      ✓
     97.30     40.00   1.000   1.000     117.300       0.000    2.096     2.096    6.820      ✓
    166.57     50.00   1.000   1.000     110.795      14.114    2.103     2.166    6.405      ✓
     96.90     40.00   1.000   1.000     116.817       0.000    2.105     2.105    6.848      ✓
    166.17     50.00   1.000   1.000     110.355      14.114    2.111     2.174    6.427      ✓
     96.50     40.00   1.000   1.000     116.334       0.000    2.114     2.114    6.877      ✓
    165.77     50.00   1.000   1.000     109.915      14.114    2.119     2.183    6.450      ✓
     96.10     40.00   1.000   1.000     115.851       0.000    2.123     2.123    6.905      ✓
    165.37     50.00   1.000   1.000     109.475      14.114    2.127     2.192    6.473      ✓
     95.70     40.00   1.000   1.000     115.369       0.000    2.131     2.131    6.934      ✓
    164.96     50.00   1.000   1.000     109.035      14.114    2.136     2.200    6.496      ✓
     95.30     40.00   1.000   1.000     114.886       0.000    2.140     2.140    6.963      ✓
    164.56     50.00   1.000   1.000     108.595      14.114    2.144     2.209    6.519      ✓
     94.89     40.00   1.000   1.000     114.403       0.000    2.149     2.149    6.993      ✓
    164.16     50.00   1.000   1.000     108.155      14.114    2.153     2.218    6.543      ✓
     94.49     40.00   1.000   1.000     113.921       0.000    2.159     2.159    7.022      ✓
    163.76     50.00   1.000   1.000     107.715      14.114    2.161     2.227    6.567      ✓
     94.09     40.00   1.000   1.000     113.438       0.000    2.168     2.168    7.052      ✓
    163.36     50.00   1.000   1.000     107.275      14.114    2.170     2.236    6.590      ✓
     93.69     40.00   1.000   1.000     112.955       0.000    2.177     2.177    7.082      ✓
    162.96     50.00   1.000   1.000     106.835      14.114    2.178     2.246    6.614      ✓
     93.29     40.00   1.000   1.000     112.472       0.000    2.186     2.186    7.113      ✓
    162.56     50.00   1.000   1.000     106.395      14.114    2.187     2.255    6.639      ✓
     92.89     40.00   1.000   1.000     111.990       0.000    2.196     2.196    7.144      ✓
    162.16     50.00   1.000   1.000     105.955      14.114    2.196     2.264    6.663      ✓
    161.76     50.00   1.000   1.000     105.515      14.114    2.205     2.274    6.687      ✓
     92.49     40.00   1.000   1.000     111.507       0.000    2.205     2.205    7.174      ✓
    161.36     50.00   1.000   1.000     105.075      14.114    2.214     2.283    6.712      ✓
     92.09     40.00   1.000   1.000     111.024       0.000    2.215     2.215    7.206      ✓
    160.96     50.00   1.000   1.000     104.635      14.114    2.223     2.293    6.737      ✓
     91.69     40.00   1.000   1.000     110.542       0.000    2.225     2.225    7.237      ✓
    160.56     50.00   1.000   1.000     104.195      14.114    2.232     2.302    6.762      ✓
     91.29     40.00   1.000   1.000     110.059       0.000    2.234     2.234    7.269      ✓
    160.16     50.00   1.000   1.000     103.755      14.114    2.241     2.312    6.787      ✓
     90.89     40.00   1.000   1.000     109.576       0.000    2.244     2.244    7.301      ✓
    159.76     50.00   1.000   1.000     103.315      14.114    2.250     2.322    6.813      ✓
     90.49     40.00   1.000   1.000     109.093       0.000    2.254     2.254    7.333      ✓
    159.36     50.00   1.000   1.000     102.875      14.114    2.260     2.332    6.838      ✓
     90.09     40.00   1.000   1.000     108.611       0.000    2.264     2.264    7.366      ✓
    158.96     50.00   1.000   1.000     102.435      14.114    2.269     2.342    6.864      ✓
     89.69     40.00   1.000   1.000     108.128       0.000    2.274     2.274    7.399      ✓
    158.56     50.00   1.000   1.000     101.994      14.114    2.278     2.352    6.890      ✓
     89.29     40.00   1.000   1.000     107.645       0.000    2.284     2.284    7.432      ✓
    158.16     50.00   1.000   1.000     101.554      14.114    2.288     2.362    6.916      ✓
     88.89     40.00   1.000   1.000     107.163       0.000    2.295     2.295    7.465      ✓
    157.76     50.00   1.000   1.000     101.114      14.114    2.298     2.373    6.943      ✓
     88.49     40.00   1.000   1.000     106.680       0.000    2.305     2.305    7.499      ✓
    157.36     50.00   1.000   1.000     100.674      14.114    2.307     2.383    6.969      ✓
     88.09     40.00   1.000   1.000     106.197       0.000    2.316     2.316    7.533      ✓
    156.96     50.00   1.000   1.000     100.234      14.114    2.317     2.393    6.996      ✓
     87.69     40.00   1.000   1.000     105.714       0.000    2.326     2.326    7.568      ✓
    156.56     50.00   1.000   1.000      99.794      14.114    2.327     2.404    7.023      ✓
     87.29     40.00   1.000   1.000     105.232       0.000    2.337     2.337    7.602      ✓
    156.16     50.00   1.000   1.000      99.354      14.114    2.337     2.414    7.050      ✓
    155.76     50.00   1.000   1.000      98.914      14.114    2.347     2.425    7.078      ✓
     86.89     40.00   1.000   1.000     104.749       0.000    2.348     2.348    7.637      ✓
    155.36     50.00   1.000   1.000      98.474      14.114    2.357     2.436    7.106      ✓
     86.49     40.00   1.000   1.000     104.266       0.000    2.358     2.358    7.673      ✓
    154.95     50.00   1.000   1.000      98.034      14.114    2.367     2.447    7.133      ✓
     86.09     40.00   1.000   1.000     103.784       0.000    2.369     2.369    7.708      ✓
    154.55     50.00   1.000   1.000      97.594      14.114    2.378     2.458    7.162      ✓
     85.69     40.00   1.000   1.000     103.301       0.000    2.381     2.381    7.744      ✓
    154.15     50.00   1.000   1.000      97.154      14.114    2.388     2.469    7.190      ✓
     85.29     40.00   1.000   1.000     102.818       0.000    2.392     2.392    7.781      ✓
    153.75     50.00   1.000   1.000      96.714      14.114    2.399     2.480    7.218      ✓
     84.88     40.00   1.000   1.000     102.335       0.000    2.403     2.403    7.817      ✓
    153.35     50.00   1.000   1.000      96.274      14.114    2.409     2.492    7.247      ✓
     84.48     40.00   1.000   1.000     101.853       0.000    2.414     2.414    7.854      ✓
    152.95     50.00   1.000   1.000      95.834      14.114    2.420     2.503    7.276      ✓
     84.08     40.00   1.000   1.000     101.370       0.000    2.426     2.426    7.892      ✓
    152.55     50.00   1.000   1.000      95.394      14.114    2.431     2.515    7.305      ✓
     83.68     40.00   1.000   1.000     100.887       0.000    2.437     2.437    7.930      ✓
    152.15     50.00   1.000   1.000      94.954      14.114    2.442     2.526    7.335      ✓
